p (mbar),VPact (mbar),Tdew (degC),T (degC),max. wv (m/s),NSwind,EWwind,year,month,day,hour
986.99,5.4,-1.67,-1.6,2.72,1.7221118065697278,0.9771033341838251,2014,1,22,9
987.72,5.3,-1.92,-1.07,2.88,1.7754380862721126,1.5088802476719014,2014,1,22,12
987.72,5.4,-1.67,-1.17,3.29,1.8893558602685268,1.5909853655106247,2014,1,22,15
988.85,5.06,-2.56,-1.74,3.93,2.667557231727005,1.67530248476535,2014,1,22,18
990.0,4.83,-3.18,-2.61,4.15,2.8028269962887586,1.8530409679429465,2014,1,22,21
990.56,4.51,-4.09,-3.27,3.83,2.751951991436798,1.553177464691991,2014,1,23,0
990.63,4.4,-4.4,-3.75,3.55,2.284295524807557,1.1106727489878234,2014,1,23,3
990.76,4.25,-4.88,-4.11,3.73,2.428896233838339,1.760813188627894,2014,1,23,6
991.0,4.3,-4.73,-3.93,3.16,2.0855137597687707,1.467355566253499,2014,1,23,9
990.9,4.49,-4.14,-2.87,1.94,1.2109240686548703,0.661863203352728,2014,1,23,12
989.15,4.79,-3.28,-2.12,1.6,0.8468875407769422,0.637480582666471,2014,1,23,15
988.51,4.92,-2.92,-1.99,2.56,1.6590724943944177,1.1347151441414203,2014,1,23,18
986.78,5.28,-1.99,-1.31,0.84,-0.3538300067430021,-0.22628372970288232,2014,1,23,21
985.55,5.32,-1.89,-1.49,1.16,0.7583016391113269,0.337459070290124,2014,1,24,0
984.62,5.26,-2.04,-1.78,0.72,0.5550065452731552,0.22796432770053546,2014,1,24,3
984.94,5.22,-2.14,-1.88,2.24,1.5798106411881858,0.1797173836571561,2014,1,24,6
986.97,4.96,-2.82,-2.31,4.01,2.764267409267892,1.3583908458390674,2014,1,24,9
988.7,4.7,-3.53,-2.57,4.73,3.0386826374458034,2.1284989614480474,2014,1,24,12
989.9,4.42,-4.36,-3.37,3.45,1.9891054686239122,1.430370383743472,2014,1,24,15
992.0,4.13,-5.25,-4.59,4.33,2.629280995931404,1.752849521332041,2014,1,24,18
993.66,3.96,-5.8,-5.27,4.45,3.002682587776415,1.3199610892235907,2014,1,24,21
993.95,3.85,-6.18,-5.66,4.21,2.6262673484550727,1.3654009720366982,2014,1,25,0
994.4,3.61,-6.99,-6.45,4.01,2.5150795444374716,1.4235430745685924,2014,1,25,3
995.27,3.37,-7.89,-7.25,4.53,2.5598456960603473,2.252840432068219,2014,1,25,6
995.35,3.13,-8.84,-7.97,3.85,2.261473107579949,2.0613925835931126,2014,1,25,9
995.03,3.02,-9.26,-7.86,4.53,2.922674710899186,2.0847236110022735,2014,1,25,12
993.64,2.9,-9.77,-8.08,3.16,1.8226050129631266,1.4992367947464738,2014,1,25,15
992.56,2.87,-9.9,-8.48,3.45,-0.2579411554607415,2.01354571845776,2014,1,25,18
989.86,2.89,-9.81,-8.18,1.9,-1.0417272552631072,0.3832810008883734,2014,1,25,21
984.45,2.98,-9.46,-7.83,3.02,-2.131223124928565,-0.7213792288177706,2014,1,26,0
980.82,3.47,-7.52,-6.64,1.72,1.1936673044787134,0.6925015279539258,2014,1,26,3
981.28,3.3,-8.14,-7.06,4.45,3.5733986503075945,0.2173064333604997,2014,1,26,6
983.64,2.57,-11.31,-9.77,4.27,2.780550629325796,1.3013217118591072,2014,1,26,9
983.63,2.56,-11.35,-9.51,3.02,1.7484122040283805,1.494340913180329,2014,1,26,12
982.28,2.83,-10.08,-8.65,1.32,0.8022861573445692,0.4294611993338691,2014,1,26,15
980.13,3.39,-7.81,-6.7,1.76,-1.087051219591208,0.16828441991244225,2014,1,26,18
976.65,3.56,-7.19,-6.3,1.68,-0.6596171305828725,-0.11749570648163138,2014,1,26,21
972.54,4.15,-5.19,-4.12,1.82,-0.6125926157441168,-0.31753785150085756,2014,1,27,0
968.48,5.43,-1.6,-0.15,5.25,-3.5044334170109424,0.42408304108630485,2014,1,27,3
967.5,5.96,-0.33,0.33,3.65,-2.6683453914010418,-0.5769166943232109,2014,1,27,6
969.71,6.27,0.37,0.96,1.54,-0.8375338613583562,-0.7435973581705103,2014,1,27,9
971.33,6.93,1.74,4.11,2.0,-1.3368969336397112,0.09114048949143298,2014,1,27,12
972.19,6.23,0.27,4.48,5.05,-2.838723366462644,-2.047351862455253,2014,1,27,15
973.06,5.99,-0.27,1.8,2.36,-0.8187911675524259,-1.1479028808824094,2014,1,27,18
974.51,5.77,-0.77,0.38,2.76,-0.8344341683928355,0.8058037097324366,2014,1,27,21
975.09,5.66,-1.04,0.1,3.81,-2.0207571895191987,-1.2383215983767983,2014,1,28,0
975.36,5.38,-1.73,-0.54,3.45,-2.173575972401827,-1.2147705512554428,2014,1,28,3
976.0,5.13,-2.38,-1.43,2.12,-1.0530654962589348,-0.6734634812585784,2014,1,28,6
977.42,5.07,-2.51,-1.32,2.96,-2.138152910950252,-0.732053365127818,2014,1,28,9
977.21,5.71,-0.92,1.79,2.76,-1.8158145181885252,0.2973510308301857,2014,1,28,12
976.36,5.77,-0.78,2.93,2.32,-1.14548181243105,0.8726232963826238,2014,1,28,15
976.11,5.64,-1.09,0.83,1.66,0.3786482793450353,0.7160485182926113,2014,1,28,18
976.7,4.95,-2.86,-1.2,3.43,1.999984912843836,0.7890249352188008,2014,1,28,21
977.14,4.87,-3.07,-1.93,3.13,1.0436991909512692,1.7294773773622094,2014,1,29,0
977.02,4.74,-3.43,-2.37,4.79,2.9827378406751306,2.3219980563740052,2014,1,29,3
976.95,4.38,-4.47,-3.73,4.21,2.361714335951283,1.9614294265566095,2014,1,29,6
977.96,4.17,-5.12,-4.43,4.37,2.9778598833991414,1.950884546774117,2014,1,29,9
978.46,3.99,-5.69,-4.54,4.97,3.290432569918794,1.5329558058918726,2014,1,29,12
978.62,4.02,-5.58,-3.93,4.81,2.8823831011605945,2.351652112482592,2014,1,29,15
979.68,4.1,-5.34,-3.6,2.86,0.7430272176077908,1.4057064252161704,2014,1,29,18
980.64,4.22,-4.97,-3.37,3.13,1.9709513873603512,0.8837141102541631,2014,1,29,21
981.68,4.27,-4.79,-3.19,1.64,0.8656103074378875,-0.31163888662566813,2014,1,30,0
981.67,4.48,-4.19,-2.33,1.92,0.3483841318767981,-0.8622809847471123,2014,1,30,3
982.49,4.48,-4.16,-1.56,2.0,-1.243385379118599,-0.5509925580206126,2014,1,30,6
983.46,4.32,-4.65,-1.67,1.94,-1.2950933259101576,0.756791435722529,2014,1,30,9
983.72,4.46,-4.22,0.83,4.37,-2.9599278668879685,0.0206645304819679,2014,1,30,12
983.58,4.69,-3.56,2.83,4.0,-2.3029635139143028,0.9728098753505159,2014,1,30,15
983.83,4.21,-4.99,-0.89,1.96,-1.21832803240058,0.06384986661639144,2014,1,30,18
983.21,3.98,-5.72,-2.42,1.2,-0.6803727004049823,-0.16459947917181314,2014,1,30,21
982.74,4.0,-5.66,-3.5,2.04,1.0260194918248173,0.5411875852193427,2014,1,31,0
981.77,3.99,-5.7,-3.78,1.74,0.8965012466584509,0.3143016301896054,2014,1,31,3
982.11,4.11,-5.3,-3.61,0.96,-0.5840756207281241,-0.2079799732451578,2014,1,31,6
982.62,4.25,-4.88,-2.92,1.0,0.4580458314508284,0.2859965319554056,2014,1,31,9
983.18,5.15,-2.32,1.92,1.12,-0.6681140394618276,0.05023574697363979,2014,1,31,12
982.73,5.5,-1.43,3.05,2.52,1.7101868944005172,-0.4936200828782334,2014,1,31,15
984.21,5.23,-2.1,0.52,1.24,0.6618490747029143,0.609881793723092,2014,1,31,18
983.24,5.49,-1.46,-0.08,3.69,-2.548877643304429,-0.0756489224170308,2014,1,31,21
981.78,5.52,-1.38,-0.07,3.75,-2.3154659508323765,1.2259761133627034,2014,2,1,0
980.16,5.59,-1.21,0.32,3.71,-2.6858487654189616,-0.5905221497094243,2014,2,1,3
978.56,5.7,-0.94,1.04,4.61,-2.8380926383313834,0.10406813272662,2014,2,1,6
978.38,5.78,-0.76,1.36,4.35,-2.5081072505741338,0.46032382038892883,2014,2,1,9
976.99,6.51,0.88,5.75,6.85,-3.802007881246928,1.1769180391753047,2014,2,1,12
976.95,7.22,2.32,8.19,5.81,-3.9627508916585596,-0.4655162410263382,2014,2,1,15
978.89,6.9,1.68,6.22,2.16,-1.2634628285277882,-0.4154054416212683,2014,2,1,18
980.1,6.74,1.37,5.11,0.84,-0.4826623402272739,-0.21894534780700714,2014,2,1,21
981.35,6.71,1.29,3.04,2.64,-1.511718061919988,-1.0663997849141171,2014,2,2,0
982.59,6.68,1.23,2.7,1.44,-0.8579050832234488,0.05999056741994795,2014,2,2,3
983.44,6.62,1.11,1.93,1.08,-0.5961301038194333,-0.3856538594649762,2014,2,2,6
985.53,6.63,1.13,1.58,1.64,-0.5976140511721146,0.7513038305783174,2014,2,2,9
987.67,7.23,2.34,2.66,1.0,-0.30398826087381753,0.31810554420021014,2014,2,2,12
988.63,7.83,3.46,4.16,1.44,-0.915301915411395,0.1646888084972126,2014,2,2,15
990.08,7.47,2.79,3.24,2.08,-1.1581607885897967,-0.47028032892420685,2014,2,2,18
991.46,7.08,2.05,2.33,1.16,-0.40612919965931477,-0.42797087889724966,2014,2,2,21
992.31,6.24,0.29,0.53,1.04,-0.6733825657377358,-0.150518836563614,2014,2,3,0
992.19,5.94,-0.39,-0.28,1.48,-0.518443965022566,-0.7600104309361027,2014,2,3,3
991.81,5.72,-0.91,-0.85,1.8,-1.0198442663053715,0.5935635370236775,2014,2,3,6
990.21,5.95,-0.35,-0.34,0.92,-0.45076524100546034,0.16495665340109575,2014,2,3,9
988.13,7.09,2.06,2.19,1.0,0.4661170779204551,0.06028988033572787,2014,2,3,12
985.65,6.18,0.16,2.67,5.17,-3.08622911167716,1.0807820641722408,2014,2,3,15
984.82,5.45,-1.55,0.83,3.53,-1.7691619504301674,0.9327732806797834,2014,2,3,18
984.01,5.15,-2.3,-0.16,3.04,-2.116493947594502,-0.3163121398173667,2014,2,3,21
983.72,5.0,-2.71,-0.45,2.64,-1.4901521317742787,0.24402176986607632,2014,2,4,0
983.62,4.98,-2.77,-0.58,3.26,-2.2985521667051314,-0.4384722761305959,2014,2,4,3
984.11,4.96,-2.81,-0.54,2.84,-1.956089534281947,-0.46239997174809,2014,2,4,6
984.87,5.29,-1.95,1.5,4.49,-2.662498061141952,0.3836718316678266,2014,2,4,9
985.81,5.67,-1.02,3.85,5.61,-3.1861282398915627,1.1282671842101466,2014,2,4,12
985.92,6.2,0.21,5.15,2.88,-1.80977150629663,0.332155227261031,2014,2,4,15
985.67,6.36,0.57,4.02,3.0,-1.7404133168944782,0.18292481071839403,2014,2,4,18
984.74,5.55,-1.3,0.72,2.24,-0.8715171371153064,-0.6378541210295191,2014,2,4,21
983.15,5.14,-2.34,-0.28,3.61,-2.7099958724350097,-0.004729839871583791,2014,2,5,0
981.41,4.78,-3.31,-1.85,2.52,-1.341302274455398,-1.2595666749087866,2014,2,5,3
978.69,4.78,-3.32,-1.74,4.81,-3.5115498866343624,-0.7464029700357551,2014,2,5,6
977.19,4.93,-2.9,-0.6,4.89,-3.4766882159664636,0.48243035659038624,2014,2,5,9
975.17,5.64,-1.08,4.23,6.57,-4.267394652484134,1.5785572146583153,2014,2,5,12
974.58,5.7,-0.95,4.71,3.52,-2.3839660595729075,1.3708412843230335,2014,2,5,15
974.79,5.7,-0.94,2.91,3.76,-2.585013881466899,-0.7071797739071998,2014,2,5,18
975.89,5.63,-1.11,2.92,4.33,-2.9197153701071685,-0.04076956659030389,2014,2,5,21
977.65,5.59,-1.22,1.69,1.8,-0.5320285249616732,-0.6883644736817164,2014,2,6,0
978.62,6.63,1.12,3.94,4.31,-2.7040608345691135,-2.1586234046144757,2014,2,6,3
980.15,6.9,1.69,4.66,4.15,-2.6489073327334705,-0.6604467749870923,2014,2,6,6
981.21,7.25,2.38,5.8,5.17,-3.6407284953089425,-1.5830338036332279,2014,2,6,9
982.19,7.07,2.03,7.18,6.21,-4.1234599730220465,-1.9933584351252593,2014,2,6,12
981.26,6.7,1.28,8.57,8.05,-5.025784136845707,-3.3138940553116734,2014,2,6,15
980.44,6.51,0.88,6.64,4.44,-3.23631601368422,-1.5994869988752891,2014,2,6,18
977.63,6.1,-0.02,4.8,3.74,-2.430381269792697,-0.38058755029669145,2014,2,6,21
975.42,6.45,0.76,5.79,4.97,-3.0813020625926075,0.23168426589335364,2014,2,7,0
972.33,6.01,-0.21,6.95,2.8,-1.831995927171905,0.25747023677612163,2014,2,7,3
970.69,5.33,-1.85,8.86,4.71,-3.5240955017228623,-1.4741610816788941,2014,2,7,6
970.94,5.59,-1.2,8.06,4.57,-3.0045397406629406,-0.3051900174924987,2014,2,7,9
969.61,7.06,2.01,12.17,12.61,-7.442330744940824,-0.3379542615629419,2014,2,7,12
969.35,8.34,4.35,12.39,18.78,-9.240263501568771,-5.552110447530383,2014,2,7,15
972.4,6.73,1.33,9.26,11.81,-4.053065650502044,-3.5984800725751476,2014,2,7,18
975.75,6.34,0.51,7.83,3.4,-1.0629798302688334,-0.911083904172191,2014,2,7,21
978.26,6.2,0.21,6.41,3.7,-1.8226956390661224,-1.121329838775969,2014,2,8,0
978.08,5.96,-0.33,4.41,5.21,-3.363655055628202,-2.6947958488068875,2014,2,8,3
977.46,5.79,-0.74,2.66,3.77,-2.629472460860385,-1.073067834564446,2014,2,8,6
975.44,6.08,-0.05,4.8,7.21,-5.224228386170924,-0.8929937116945114,2014,2,8,9
973.24,6.0,-0.24,7.55,8.93,-6.224535231515888,0.2608853227329148,2014,2,8,12
969.98,6.17,0.13,7.73,6.77,-4.168755212387533,-0.1018821828965642,2014,2,8,15
968.75,5.85,-0.6,8.5,5.45,-3.7091863356916766,0.07769637776725323,2014,2,8,18
968.27,7.16,2.19,6.15,8.05,-5.666545989198273,-0.1978801463031801,2014,2,8,21
967.9,7.14,2.16,5.03,3.52,-1.6691932956057827,0.26437424591799036,2014,2,9,0
968.13,6.81,1.51,6.4,8.81,-4.895256453114383,-2.780892708869219,2014,2,9,3
969.17,6.16,0.12,5.42,8.91,-5.71508772809985,-3.5159454290592294,2014,2,9,6
971.11,5.95,-0.37,5.54,6.61,-4.193192109634563,-1.1944621934990034,2014,2,9,9
971.32,5.87,-0.54,6.84,13.13,-6.501938732103716,-4.8640716199465555,2014,2,9,12
971.39,5.62,-1.14,8.12,10.77,-4.484463438476227,-3.4038930166751675,2014,2,9,15
972.74,6.02,-0.19,4.59,3.92,-1.6470421353127795,-2.0632140471856815,2014,2,9,18
973.88,5.72,-0.9,3.1,6.25,-4.146116657254633,-1.8982404127074284,2014,2,9,21
975.28,5.63,-1.1,2.36,6.97,-4.187141976109324,-1.9524963692420307,2014,2,10,0
975.68,5.43,-1.61,0.69,2.8,-1.414326046158485,0.8498128236015897,2014,2,10,3
975.48,5.31,-1.91,-0.59,3.41,-2.0196078389224397,0.20514428328138204,2014,2,10,6
974.13,5.52,-1.39,0.84,3.02,-2.20472255939763,-0.841901678394315,2014,2,10,9
971.97,5.66,-1.05,5.85,3.92,-2.1036964092724517,0.5323170273570011,2014,2,10,12
970.5,4.52,-4.07,7.7,5.57,-3.2398766307279154,-0.02827397501473083,2014,2,10,15
969.78,4.39,-4.43,6.64,7.49,-3.3598427151014074,-1.4261686189858485,2014,2,10,18
969.45,5.38,-1.73,5.26,2.32,-1.4161706659300346,-0.5521418703189268,2014,2,10,21
970.16,5.73,-0.88,4.63,2.4,-1.4833873272585891,-0.14022138684458668,2014,2,11,0
971.57,5.74,-0.84,4.71,2.94,-0.9155868567322714,-0.9784174506718079,2014,2,11,3
974.71,6.02,-0.2,4.17,5.77,-1.9014045642981505,-1.106643882586517,2014,2,11,6
976.87,6.26,0.34,4.53,8.43,-5.133318061433336,-3.047941219932283,2014,2,11,9
977.52,5.63,-1.11,5.97,7.85,-5.048715401135441,-3.033574261220219,2014,2,11,12
977.25,5.49,-1.45,6.6,10.61,-6.002229831538031,-3.7360590264869935,2014,2,11,15
978.33,5.31,-1.91,5.84,5.01,-2.9232945511878285,-1.326065219736779,2014,2,11,18
979.05,5.37,-1.76,3.6,1.92,-0.8509124911003372,-0.37529712560772255,2014,2,11,21
979.54,5.42,-1.63,1.5,2.08,-1.3623917617892174,-0.7802491188132624,2014,2,12,0
979.33,5.3,-1.92,0.27,0.76,0.3541574503017665,-0.18593681828984768,2014,2,12,3
980.43,5.2,-2.2,1.3,2.04,-0.9874024967475801,-0.3265521542061011,2014,2,12,6
983.05,5.69,-0.97,2.78,2.0,-0.8298179672841217,0.01738220850318603,2014,2,12,9
983.58,5.64,-1.1,6.4,7.65,-1.0093396634899714,-3.590840214170766,2014,2,12,12
982.61,5.55,-1.3,7.2,6.61,-3.5387368313284457,-2.477850205036518,2014,2,12,15
981.84,5.29,-1.95,4.79,4.08,-2.988123196232309,-0.2666828905993236,2014,2,12,18
980.1,5.22,-2.14,2.7,3.53,-2.613009249596563,-0.37654038498255044,2014,2,12,21
977.03,5.46,-1.53,3.71,7.53,-4.791551174034073,-0.2846705931646167,2014,2,13,0
975.44,5.45,-1.56,4.27,7.49,-4.738585061562808,0.11580852444357774,2014,2,13,3
975.68,6.41,0.67,4.55,6.19,-3.6218398373268106,-0.6516718443760662,2014,2,13,6
974.94,6.88,1.64,5.83,8.53,-4.423714265774249,-1.557835708534567,2014,2,13,9
972.82,6.62,1.12,7.67,5.49,-3.406489642986337,-0.15468778952075596,2014,2,13,12
969.24,6.83,1.55,7.46,5.55,-3.549550216305876,-0.6578702470266508,2014,2,13,15
965.56,7.54,2.93,4.39,6.77,-4.200770843598921,0.5754340271214529,2014,2,13,18
968.15,7.08,2.05,4.56,7.25,-3.5052794384904136,-3.4808929972201583,2014,2,13,21
972.53,6.59,1.05,4.88,5.33,-0.6834657523980971,-1.9962401071261198,2014,2,14,0
976.87,6.26,0.34,4.25,4.59,-0.9213230516260489,-1.0673630284689761,2014,2,14,3
979.8,5.79,-0.73,2.87,5.09,-0.8265676903308123,-1.2875114963763183,2014,2,14,6
982.84,5.68,-0.98,3.85,4.81,-3.1480452795064062,-1.5970945238705914,2014,2,14,9
984.09,5.76,-0.8,5.77,8.49,-4.740679313808752,-2.9050920198206747,2014,2,14,12
982.9,5.49,-1.45,6.69,9.09,-5.1652894932559095,-3.392961015228454,2014,2,14,15
981.92,5.58,-1.24,5.47,3.12,-2.0583778877257575,-0.4638754911844859,2014,2,14,18
980.06,5.57,-1.25,5.75,5.89,-3.7601979984620835,0.5485535638036999,2014,2,14,21
977.2,5.4,-1.68,7.09,6.45,-3.642532283933502,0.3571534131184864,2014,2,15,0
974.89,5.54,-1.33,8.59,10.29,-6.496430674951885,-0.4201053267267555,2014,2,15,3
973.96,6.27,0.35,9.07,8.65,-5.453699350742486,-2.754861773612425,2014,2,15,6
974.72,6.63,1.14,9.71,3.68,-2.4577872578042292,-0.24531978186678813,2014,2,15,9
975.27,7.46,2.77,11.19,5.45,-3.9875693998061923,-0.1392489918429786,2014,2,15,12
976.42,9.28,5.88,8.68,5.49,-3.442287252547607,-0.34965478825299523,2014,2,15,15
976.74,8.8,5.11,8.04,3.38,-2.298578366610433,-0.22942862190780589,2014,2,15,18
978.15,7.63,3.1,8.39,7.85,-2.936214742627127,-1.7922731335315811,2014,2,15,21
979.17,7.62,3.08,7.39,4.0,-2.121950421957081,-1.1425525838035497,2014,2,16,0
979.43,7.39,2.63,7.21,8.29,-3.9922113873920426,-2.754042163507541,2014,2,16,3
980.63,7.14,2.17,6.16,7.05,-3.7369357266846612,-1.7584684741637484,2014,2,16,6
982.07,6.87,1.63,6.43,6.83,-3.777343720379165,-2.1371182508490465,2014,2,16,9
982.95,7.2,2.28,7.55,9.97,-5.537448629083867,-3.287896391350738,2014,2,16,12
983.05,7.05,1.99,8.48,12.45,-6.78826366512009,-4.1761676705815285,2014,2,16,15
984.92,7.49,2.84,4.96,4.73,-1.1876507440097948,-2.413625014423943,2014,2,16,18
985.69,6.81,1.5,4.02,2.8,-1.2872123061432217,-1.3007630371875767,2014,2,16,21
986.66,6.89,1.66,3.1,2.6,-1.6042388409898642,-0.28864812672092055,2014,2,17,0
986.81,6.75,1.39,2.8,1.32,-0.5414945140839386,0.4592207434524264,2014,2,17,3
987.3,6.12,0.03,0.61,2.36,-1.4619951198187817,-0.5148497544197397,2014,2,17,6
988.96,6.27,0.36,1.68,1.78,-0.9750509752262547,-0.8446156496953685,2014,2,17,9
989.22,7.16,2.21,7.6,8.21,-4.258106688142622,-3.1050648032521115,2014,2,17,12
989.0,6.23,0.26,9.75,8.49,-5.041307097783566,-3.0651627600891036,2014,2,17,15
989.9,6.34,0.51,6.46,3.52,-2.2123916981608804,-2.0703195342528207,2014,2,17,18
991.39,6.05,-0.12,2.92,1.68,-0.6212131825597476,-0.2509864175886611,2014,2,17,21
992.16,5.75,-0.82,1.17,1.96,-0.9170672276374501,-0.2838797280422843,2014,2,18,0
992.58,5.3,-1.92,-1.14,1.4,-0.8689034463367407,-0.1926312564049116,2014,2,18,3
992.05,5.11,-2.42,-1.59,1.66,-0.8722367091890648,0.3226501559631282,2014,2,18,6
992.07,5.39,-1.69,-0.5,2.54,-1.1449614877666583,0.4212638027782122,2014,2,18,9
991.0,6.33,0.49,3.08,2.28,-1.5697246903778173,-0.8808884131479233,2014,2,18,12
987.96,6.64,1.16,8.79,5.37,-3.292643585846838,0.7179124017466728,2014,2,18,15
986.88,6.65,1.18,6.95,2.18,-1.0963206213495318,-0.7705070377379928,2014,2,18,18
986.43,6.68,1.22,5.89,0.68,-0.013958203956907562,-0.3196954309061945,2014,2,18,21
985.64,6.83,1.53,5.0,2.36,-1.6195830271027714,-0.0367534803879062,2014,2,19,0
985.43,6.66,1.19,3.85,2.28,-1.1388352225184366,0.6869893273926339,2014,2,19,3
984.88,6.89,1.66,6.14,0.92,-0.36847416222628854,-0.15564958005608245,2014,2,19,6
985.61,7.19,2.26,6.02,5.65,-2.8053664820338025,-1.7941067140728528,2014,2,19,9
986.07,7.92,3.63,8.24,3.84,-2.0227446093087362,-1.2541547932820925,2014,2,19,12
985.9,7.61,3.05,8.53,6.93,-1.5527273551312968,-3.3914506867455656,2014,2,19,15
986.81,7.3,2.46,7.71,3.16,-0.6352544977260486,-1.533640023968736,2014,2,19,18
988.15,7.0,1.89,6.12,1.76,-0.9348819622855504,-0.5796513750463452,2014,2,19,21
988.14,7.1,2.08,4.61,2.2,-1.0668464448828048,0.0820893600956962,2014,2,20,0
988.44,6.99,1.87,3.87,0.8,-0.15695598899319094,-0.2902840290459834,2014,2,20,3
988.51,6.97,1.82,3.22,1.92,-1.1892086569132905,-0.2723651415333607,2014,2,20,6
987.94,7.27,2.42,4.22,2.76,-1.8134992554781504,-0.2451947193154736,2014,2,20,9
986.93,7.61,3.06,9.03,8.61,-4.655775505270782,-1.6213125684212146,2014,2,20,12
985.06,6.97,1.83,10.25,6.73,-3.820051764687784,-1.345252584128997,2014,2,20,15
984.21,7.3,2.48,7.77,3.76,-3.01932549856506,-0.7026190530542502,2014,2,20,18
982.93,6.94,1.77,4.72,1.92,-1.3152138207226243,-0.6105019293828619,2014,2,20,21
981.91,6.79,1.46,4.19,3.04,-2.183639842308941,-1.0887226639879333,2014,2,21,0
980.28,6.74,1.36,5.04,3.81,-2.2166494724523456,-1.0668013480853589,2014,2,21,3
979.42,7.31,2.49,5.44,2.94,-1.5000922546742081,-0.4961080804284998,2014,2,21,6
979.65,8.15,4.02,5.57,3.32,-1.8815517096524086,0.4726131228648835,2014,2,21,9
980.54,8.35,4.36,9.27,7.57,-5.183923313399523,-2.221832370092962,2014,2,21,12
980.17,8.52,4.66,8.81,5.07,-3.1197123783198695,-1.2477959274487895,2014,2,21,15
981.87,7.12,2.13,7.28,2.84,-0.29056017947220225,-1.6648347612015677,2014,2,21,18
984.08,6.97,1.82,5.26,2.84,-0.44749254266123734,-1.0593632164005793,2014,2,21,21
985.82,6.41,0.67,3.45,2.96,-0.8741815885276557,-1.7765715719551702,2014,2,22,0
986.67,6.08,-0.07,1.38,3.41,-1.827075224193943,0.39836682233420717,2014,2,22,3
987.13,5.54,-1.32,-0.71,1.94,0.5636524644799961,0.3237219474883141,2014,2,22,6
988.33,6.12,0.02,2.53,2.84,-1.4010293092455242,0.5071655298174451,2014,2,22,9
988.39,6.43,0.71,7.68,9.21,-4.985968890350506,-1.994245276904762,2014,2,22,12
988.73,5.64,-1.08,8.0,11.93,-3.5591133059669113,-3.7636567956296547,2014,2,22,15
989.81,6.08,-0.06,7.28,3.84,-2.5363144716068957,-0.34743186543182,2014,2,22,18
991.95,6.29,0.41,5.4,2.04,-0.25412899581419857,-1.2953063164697636,2014,2,22,21
993.78,6.53,0.93,4.5,0.96,-0.06806199972670653,-0.363686079185335,2014,2,23,0
994.52,6.1,-0.01,1.96,2.56,-1.5583940888735148,-0.07076626148163614,2014,2,23,3
996.38,5.72,-0.9,0.27,1.48,-0.31417840231369026,-0.5575768391169212,2014,2,23,6
997.23,6.13,0.05,1.99,1.4,-0.7459990584283087,-0.36384805183493396,2014,2,23,9
996.89,6.17,0.14,7.67,7.09,-4.54265502569328,-1.16635557080317,2014,2,23,12
995.38,6.28,0.37,9.46,7.21,-4.980029776324364,-0.8960487860170908,2014,2,23,15
995.57,6.25,0.31,7.51,2.8,-1.5452224592561496,-1.1226698318786235,2014,2,23,18
995.92,6.09,-0.05,4.29,2.44,-1.5580802803471192,-0.3169950157233426,2014,2,23,21
995.77,5.74,-0.85,1.65,1.4,-0.7375044889674671,-0.2539431604765823,2014,2,24,0
994.95,5.2,-2.19,-1.29,1.16,-0.4139875383398592,-0.14904468490792824,2014,2,24,3
994.14,5.59,-1.2,0.3,2.16,-0.9323144865096112,-1.017442724797971,2014,2,24,6
993.75,5.44,-1.58,3.22,3.91,-2.0197507976129545,0.031728780969877836,2014,2,24,9
992.15,5.5,-1.43,9.44,5.61,-3.6329083546981598,1.445709820940673,2014,2,24,12
990.0,5.67,-1.03,13.81,3.52,-1.6965307823945845,1.3207131802127283,2014,2,24,15
989.58,5.88,-0.51,11.32,3.08,-1.5886105874325902,-0.73404114428081,2014,2,24,18
989.8,5.95,-0.35,7.28,2.64,-1.828116142717008,0.08301426827653435,2014,2,24,21
989.58,5.7,-0.95,4.18,1.76,-0.8465116501876949,-0.7784073651350593,2014,2,25,0
988.88,5.64,-1.08,3.05,2.76,-1.377123553215607,-0.0890545853890818,2014,2,25,3
988.28,5.38,-1.73,0.79,2.52,-1.4950286356363467,-0.2743891007808507,2014,2,25,6
988.15,5.62,-1.13,2.89,2.6,-1.1091818372157896,0.04261046808714708,2014,2,25,9
987.02,6.95,1.78,11.48,5.43,-3.0753324224277896,0.681784783905025,2014,2,25,12
985.86,6.0,-0.25,13.9,7.69,-4.231158880580976,-3.074116869489634,2014,2,25,15
986.59,5.94,-0.39,11.21,2.76,-1.4008269399392363,-1.2836213944697537,2014,2,25,18
987.2,5.99,-0.26,7.51,2.52,-1.6454482671904334,-0.9500000000000002,2014,2,25,21
987.48,5.92,-0.43,3.74,1.78,-0.9910845333351639,0.2804486544517919,2014,2,26,0
987.89,5.99,-0.26,3.92,1.36,-0.7523978786011067,-0.37349355051533917,2014,2,26,3
988.46,6.0,-0.24,2.95,2.2,-1.3195476689677357,-0.03455357176639259,2014,2,26,6
989.4,6.3,0.42,3.99,1.68,-0.8722367091890648,-0.322650155963128,2014,2,26,9
989.37,7.17,2.23,10.17,3.32,-1.2394281854678684,1.6328863319496023,2014,2,26,12
989.01,6.53,0.91,14.04,3.54,-1.6199777934408315,-0.008482261406900433,2014,2,26,15
989.99,7.61,3.06,10.36,1.2,0.6030476852909575,0.1823005465302237,2014,2,26,18
